Nodes,size_SCC,size_WCC,mean_dist,diameter,clustering_global,degree_assortativity,density,Normal,Week
1842,1593,1842,0.011196061325783822,0.18751344010138515,0.2972666201487274,0.16050434098565758,0.018407476935362398,weight_inv,2018-04-23
1842,1593,1842,0.004758113212182277,0.07337360540982107,0.2972666201487274,0.16050434098565758,0.018407476935362398,weight_range,2018-04-23
1842,1593,1842,7.967017363818757e-6,1.1053603962607461e-4,0.2972666201487274,0.16050434098565758,0.018407476935362398,weight_sum,2018-04-23
1842,1593,1842,0.005343550651472189,0.07413752218456615,0.2972666201487274,0.16050434098565758,0.018407476935362398,weight_max,2018-04-23
1848,1601,1848,236.52581330734412,4652.005048244475,0.3016711671308015,0.16997807816719365,0.01968823903041553,totalVisits,2018-04-30
1848,1601,1848,0.010445633583595949,0.14680463214276496,0.3016711671308015,0.16997807816719365,0.01968823903041553,weight_inv,2018-04-30
1848,1601,1848,0.0044045634926838,0.09393853217276482,0.3016711671308015,0.16997807816719365,0.01968823903041553,weight_range,2018-04-30
1848,1601,1848,6.725335667592815e-6,1.32274338429772e-4,0.3016711671308015,0.16997807816719365,0.01968823903041553,weight_sum,2018-04-30
1848,1601,1848,0.004807827555344255,0.09456066441885991,0.3016711671308015,0.16997807816719365,0.01968823903041553,weight_max,2018-04-30
1843,1571,1843,198.02802571671924,12809.924376355755,0.30182533171653236,0.17183019198524274,0.019536609750306792,totalVisits,2018-05-07
1843,1571,1843,0.012565576962656852,0.13369658104713178,0.30182533171653236,0.17183019198524274,0.019536609750306792,weight_inv,2018-05-07
1843,1571,1843,0.0050578880469792885,0.3747169445855554,0.30182533171653236,0.17183019198524274,0.019536609750306792,weight_range,2018-05-07
1843,1571,1843,7.36080191753873e-6,4.7615137085488257e-4,0.30182533171653236,0.17183019198524274,0.019536609750306792,weight_sum,2018-05-07
1843,1571,1843,0.005804816496667809,0.375498670310914,0.30182533171653236,0.17183019198524274,0.019536609750306792,weight_max,2018-05-07
1847,1589,1847,194.9494584914097,1699.1224361662303,0.29796987027341765,0.1636507988050071,0.01897399138071107,totalVisits,2018-05-14
1847,1589,1847,0.012438965352487188,0.10931424090427955,0.29796987027341765,0.1636507988050071,0.01897399138071107,weight_inv,2018-05-14
1847,1589,1847,0.003927011379880237,0.03766061746976046,0.29796987027341765,0.1636507988050071,0.01897399138071107,weight_range,2018-05-14
1847,1589,1847,7.362004853490056e-6,6.416508011097832e-5,0.29796987027341765,0.1636507988050071,0.01897399138071107,weight_sum,2018-05-14
1847,1589,1847,0.004380372030641148,0.03817804088102328,0.29796987027341765,0.1636507988050071,0.01897399138071107,weight_max,2018-05-14
1845,1594,1845,206.41343986716305,5205.1794480628705,0.28216668248376886,0.16260009161510852,0.01943430388750742,totalVisits,2018-05-21
1845,1594,1845,0.011916902175898624,0.11307863254989092,0.28216668248376886,0.16260009161510852,0.01943430388750742,weight_inv,2018-05-21
1845,1594,1845,0.004547509435537953,0.12824155039701668,0.28216668248376886,0.16260009161510852,0.01943430388750742,weight_range,2018-05-21
1845,1594,1845,7.68944463499957e-6,1.9390665262353224e-4,0.28216668248376886,0.16260009161510852,0.01943430388750742,weight_sum,2018-05-21
1845,1594,1845,0.00511098723637205,0.12888504614426854,0.28216668248376886,0.16260009161510852,0.01943430388750742,weight_max,2018-05-21
1849,1613,1849,209.34388223266234,3691.635949993015,0.28582414673109446,0.13012652761606924,0.019902825676216696,totalVisits,2018-05-28
1849,1613,1849,0.011270745438985649,0.1053865739183637,0.28582414673109446,0.13012652761606924,0.019902825676216696,weight_inv,2018-05-28
1849,1613,1849,0.004381337481459634,0.08509517981255832,0.28582414673109446,0.13012652761606924,0.019902825676216696,weight_range,2018-05-28
1849,1613,1849,6.701474633283463e-6,1.1817591424390095e-4,0.28582414673109446,0.13012652761606924,0.019902825676216696,weight_sum,2018-05-28
1849,1613,1849,0.004868005968876862,0.08584395038357795,0.28582414673109446,0.13012652761606924,0.019902825676216696,weight_max,2018-05-28
1846,1588,1846,179.17429083074953,3672.7963851874997,0.27588362086234663,0.13363866075600767,0.020344875171395268,totalVisits,2018-06-04
1846,1588,1846,0.013071063198033752,0.11752392966445457,0.27588362086234663,0.13363866075600767,0.020344875171395268,weight_inv,2018-06-04
1846,1588,1846,0.0045020972457774705,0.1031029294715764,0.27588362086234663,0.13363866075600767,0.020344875171395268,weight_range,2018-06-04
1846,1588,1846,7.287392848414637e-6,1.4938030443434336e-4,0.27588362086234663,0.13363866075600767,0.020344875171395268,weight_sum,2018-06-04
1846,1588,1846,0.005054220612280342,0.103603720760709,0.27588362086234663,0.13363866075600767,0.020344875171395268,weight_max,2018-06-04
1847,1580,1847,188.0498442593249,2939.5086635215407,0.27084526145790966,0.10861623077653777,0.02039998099462629,totalVisits,2018-06-11
1847,1580,1847,0.01252362978182806,0.1695486641258508,0.27084526145790966,0.10861623077653777,0.02039998099462629,weight_inv,2018-06-11
1847,1580,1847,0.0035802909554804546,0.062135885842515615,0.27084526145790966,0.10861623077653777,0.02039998099462629,weight_range,2018-06-11
1847,1580,1847,7.6587822538498e-6,1.1971856119230573e-4,0.27084526145790966,0.10861623077653777,0.02039998099462629,weight_sum,2018-06-11
1847,1580,1847,0.004016093151659795,0.06277772076499977,0.27084526145790966,0.10861623077653777,0.02039998099462629,weight_max,2018-06-11
1845,1585,1845,195.6652162185998,1896.4839171598192,0.2721474588675153,0.1254798255452383,0.019573038463573358,totalVisits,2018-06-18
1845,1585,1845,0.012349226783263723,0.1290925427858085,0.2721474588675153,0.1254798255452383,0.019573038463573358,weight_inv,2018-06-18
1845,1585,1845,0.0044023578890130515,0.04708049092188005,0.2721474588675153,0.1254798255452383,0.019573038463573358,weight_range,2018-06-18
1845,1585,1845,7.955775153958209e-6,7.711130225196428e-5,0.2721474588675153,0.1254798255452383,0.019573038463573358,weight_sum,2018-06-18
1845,1585,1845,0.004905785074493851,0.04754929197239055,0.2721474588675153,0.1254798255452383,0.019573038463573358,weight_max,2018-06-18
1849,1578,1849,211.75641307901256,3840.6132910952524,0.2814465169626369,0.12514504126929435,0.020226213303552405,totalVisits,2018-06-25
1849,1578,1849,0.010672043987729345,0.08236014701063943,0.2814465169626369,0.12514504126929435,0.020226213303552405,weight_inv,2018-06-25
1849,1578,1849,0.0043431023789150605,0.08552462135079475,0.2814465169626369,0.12514504126929435,0.020226213303552405,weight_range,2018-06-25
1849,1578,1849,6.762089685491961e-6,1.2264361274372249e-4,0.2814465169626369,0.12514504126929435,0.020226213303552405,weight_sum,2018-06-25
1849,1578,1849,0.004730483503656369,0.08579649396814615,0.2814465169626369,0.12514504126929435,0.020226213303552405,weight_max,2018-06-25
1846,1575,1846,176.46508973711752,2004.8412927705963,0.2671508049251618,0.09602538341944623,0.020619694821000217,totalVisits,2018-07-02
1846,1575,1846,0.012395941796764435,0.08694076403864082,0.2671508049251618,0.09602538341944623,0.020619694821000217,weight_inv,2018-07-02
1846,1575,1846,0.0038884418420023544,0.0509941978413988,0.2671508049251618,0.09602538341944623,0.020619694821000217,weight_range,2018-07-02
1846,1575,1846,7.25880782393968e-6,8.246819630675084e-5,0.2671508049251618,0.09602538341944623,0.020619694821000217,weight_sum,2018-07-02
1846,1575,1846,0.0045734740568945595,0.05195979360187075,0.2671508049251618,0.09602538341944623,0.020619694821000217,weight_max,2018-07-02
1844,1587,1844,186.01906255387038,2156.2542429763953,0.26716695500635457,0.09907243322273773,0.021104654652710674,totalVisits,2018-07-09
1844,1587,1844,0.012027693350085095,0.13184555797475483,0.26716695500635457,0.09907243322273773,0.021104654652710674,weight_inv,2018-07-09
1844,1587,1844,0.004386019700795582,0.0549252792510162,0.26716695500635457,0.09907243322273773,0.021104654652710674,weight_range,2018-07-09
1844,1587,1844,7.277817537802936e-6,8.436138065648358e-5,0.26716695500635457,0.09907243322273773,0.021104654652710674,weight_sum,2018-07-09
1844,1587,1844,0.0048313031739937685,0.056002421606721864,0.26716695500635457,0.09907243322273773,0.021104654652710674,weight_max,2018-07-09
1846,1587,1846,201.82651154641675,7622.957333196007,0.25892824356819416,0.10290887497984334,0.02037218096991371,totalVisits,2018-07-16
1846,1587,1846,0.012143721667578388,0.12190730530306859,0.25892824356819416,0.10290887497984334,0.02037218096991371,weight_inv,2018-07-16
1846,1587,1846,0.0040216262259350774,0.1698550090660047,0.25892824356819416,0.10290887497984334,0.02037218096991371,weight_range,2018-07-16
1846,1587,1846,7.944141862556969e-6,3.000490570006509e-4,0.25892824356819416,0.10290887497984334,0.02037218096991371,weight_sum,2018-07-16
1846,1587,1846,0.004509036846375921,0.17030565127627728,0.25892824356819416,0.10290887497984334,0.02037218096991371,weight_max,2018-07-16
1849,1574,1849,215.25208878597203,2320.434502949015,0.26324078641451326,0.1118648164637543,0.019619532261500892,totalVisits,2018-07-23
1849,1574,1849,0.011595816113843645,0.22794921307722027,0.26324078641451326,0.1118648164637543,0.019619532261500892,weight_inv,2018-07-23
1849,1574,1849,0.0031678320691489814,0.03719172793870307,0.26324078641451326,0.1118648164637543,0.019619532261500892,weight_range,2018-07-23
1849,1574,1849,8.061133080668452e-6,8.689965072461447e-5,0.26324078641451326,0.1118648164637543,0.019619532261500892,weight_sum,2018-07-23
1849,1574,1849,0.0035006090728538844,0.03773684204320871,0.26324078641451326,0.1118648164637543,0.019619532261500892,weight_max,2018-07-23
1848,1612,1848,215.9184817399891,3188.60138749664,0.27844580408535785,0.12762340882410883,0.02048981969122738,totalVisits,2018-07-30
1848,1612,1848,0.0107693162631392,0.07193306953878653,0.27844580408535785,0.12762340882410883,0.02048981969122738,weight_inv,2018-07-30
1848,1612,1848,0.004830771468410769,0.07901822969784189,0.27844580408535785,0.12762340882410883,0.02048981969122738,weight_range,2018-07-30
1848,1612,1848,6.990897497616224e-6,1.0323889498065064e-4,0.27844580408535785,0.12762340882410883,0.02048981969122738,weight_sum,2018-07-30
1848,1612,1848,0.0053958443337096896,0.0796837611608412,0.27844580408535785,0.12762340882410883,0.02048981969122738,weight_max,2018-07-30
1850,1585,1850,188.17907199711652,2383.2697331900854,0.2740894664656234,0.14123766230994175,0.02033794746612486,totalVisits,2018-08-06
1850,1585,1850,0.012086972321419266,0.09049347520139639,0.2740894664656234,0.14123766230994175,0.02033794746612486,weight_inv,2018-08-06
1850,1585,1850,0.004222879961122151,0.05879339663924332,0.2740894664656234,0.14123766230994175,0.02033794746612486,weight_range,2018-08-06
1850,1585,1850,7.036636850263854e-6,8.911832463986968e-5,0.2740894664656234,0.14123766230994175,0.02033794746612486,weight_sum,2018-08-06
1850,1585,1850,0.004721748844889864,0.0598004921074462,0.2740894664656234,0.14123766230994175,0.02033794746612486,weight_max,2018-08-06
1846,1599,1846,214.15864920846812,3334.055027564447,0.27985443559461687,0.1255363391681439,0.01925469850581496,totalVisits,2018-08-13
1846,1599,1846,0.011707823191914313,0.07947321804204899,0.27985443559461687,0.1255363391681439,0.01925469850581496,weight_inv,2018-08-13
1846,1599,1846,0.004745097126102163,0.0846998398973351,0.27985443559461687,0.1255363391681439,0.01925469850581496,weight_range,2018-08-13
1846,1599,1846,8.04750750058972e-6,1.2528484346030488e-4,0.27985443559461687,0.1255363391681439,0.01925469850581496,weight_sum,2018-08-13
1846,1599,1846,0.00549618302423061,0.08556542877008266,0.27985443559461687,0.1255363391681439,0.01925469850581496,weight_max,2018-08-13
1842,1567,1842,251.5999417085936,4864.710855573378,0.28505914104979607,0.14771365101895084,0.018769598970488233,totalVisits,2018-08-20
1842,1567,1842,0.00989663836469048,0.22430012170361024,0.28505914104979607,0.14771365101895084,0.018769598970488233,weight_inv,2018-08-20
1842,1567,1842,0.004907927951999354,0.10272892908225018,0.28505914104979607,0.14771365101895084,0.018769598970488233,weight_range,2018-08-20
1842,1567,1842,7.906305496181571e-6,1.528692332499748e-4,0.28505914104979607,0.14771365101895084,0.018769598970488233,weight_sum,2018-08-20
1842,1567,1842,0.005348981991409134,0.10342311919135838,0.28505914104979607,0.14771365101895084,0.018769598970488233,weight_max,2018-08-20
1850,1605,1850,253.65424443539297,7053.506687147916,0.28556378414018885,0.15294051848756485,0.020532647303874996,totalVisits,2018-08-27
1850,1605,1850,0.008055482060047428,0.10297785029121842,0.28556378414018885,0.15294051848756485,0.020532647303874996,weight_inv,2018-08-27
1850,1605,1850,0.0032135676481047093,0.09637449229909323,0.28556378414018885,0.15294051848756485,0.020532647303874996,weight_range,2018-08-27
1850,1605,1850,6.014399072521968e-6,1.6724578834259596e-4,0.28556378414018885,0.15294051848756485,0.020532647303874996,weight_sum,2018-08-27
1850,1605,1850,0.0034790868054284827,0.096744929704915,0.28556378414018885,0.15294051848756485,0.020532647303874996,weight_max,2018-08-27
1848,1601,1848,209.93461673876595,4483.8428412171415,0.29473700996465824,0.1439951661241201,0.01894027286555711,totalVisits,2018-09-03
1848,1601,1848,0.01170097597669284,0.12695854246854754,0.29473700996465824,0.1439951661241201,0.01894027286555711,weight_inv,2018-09-03
1848,1601,1848,0.004309973171710603,0.10496912029232597,0.29473700996465824,0.1439951661241201,0.01894027286555711,weight_range,2018-09-03
1848,1601,1848,7.3119678220955885e-6,1.5617107404009012e-4,0.29473700996465824,0.1439951661241201,0.01894027286555711,weight_sum,2018-09-03
1848,1601,1848,0.004955778372396968,0.1058469142579952,0.29473700996465824,0.1439951661241201,0.01894027286555711,weight_max,2018-09-03
1847,1542,1847,225.9730053945154,1793.3953125105904,0.3021653205538408,0.16398759646597935,0.016955257009551375,totalVisits,2018-09-10
1847,1542,1847,0.011702675473498103,0.0911520771656833,0.3021653205538408,0.16398759646597935,0.016955257009551375,weight_inv,2018-09-10
1847,1542,1847,0.005529317200779285,0.048352517703827314,0.3021653205538408,0.16398759646597935,0.016955257009551375,weight_range,2018-09-10
1847,1542,1847,8.267716630786482e-6,6.561528986548382e-5,0.3021653205538408,0.16398759646597935,0.016955257009551375,weight_sum,2018-09-10
1847,1542,1847,0.0062020255113036955,0.04922129287357402,0.3021653205538408,0.16398759646597935,0.016955257009551375,weight_max,2018-09-10
1842,1582,1842,246.04004990812828,7326.813698248358,0.29757918718306753,0.16496622001137376,0.01858205042460873,totalVisits,2018-09-17
1842,1582,1842,0.009822227602441566,0.11674498317886339,0.29757918718306753,0.16496622001137376,0.01858205042460873,weight_inv,2018-09-17
1842,1582,1842,0.005167304829093355,0.1681307300261614,0.29757918718306753,0.16496622001137376,0.01858205042460873,weight_range,2018-09-17
1842,1582,1842,7.742218607264858e-6,2.3055512046821214e-4,0.29757918718306753,0.16496622001137376,0.01858205042460873,weight_sum,2018-09-17
1842,1582,1842,0.0056685066589102825,0.16880216148803795,0.29757918718306753,0.16496622001137376,0.01858205042460873,weight_max,2018-09-17
1849,1620,1849,246.4638682742774,6531.8890647088665,0.30336522599802046,0.15649895213289464,0.01992828696452277,totalVisits,2018-09-24
1849,1620,1849,0.00903112828580782,0.11831207922458997,0.30336522599802046,0.15649895213289464,0.01992828696452277,weight_inv,2018-09-24
1849,1620,1849,7.183674592462855e-4,0.020786448588141715,0.30336522599802046,0.15649895213289464,0.01992828696452277,weight_range,2018-09-24
1849,1620,1849,5.680968543711391e-6,1.5055941695418795e-4,0.30336522599802046,0.15649895213289464,0.01992828696452277,weight_sum,2018-09-24
1849,1620,1849,7.884001302382974e-4,0.020894511740709554,0.30336522599802046,0.15649895213289464,0.01992828696452277,weight_max,2018-09-24
1850,1607,1850,187.49167826051888,2471.5247477121875,0.297655068286473,0.15748388273983197,0.019910835659889204,totalVisits,2018-10-01
1850,1607,1850,0.012298401763319337,0.10161400068888038,0.297655068286473,0.15748388273983197,0.019910835659889204,weight_inv,2018-10-01
1850,1607,1850,0.004164772613108433,0.06205186086809933,0.297655068286473,0.15748388273983197,0.019910835659889204,weight_range,2018-10-01
1850,1607,1850,6.4336169518961624e-6,8.48082627529223e-5,0.297655068286473,0.15748388273983197,0.019910835659889204,weight_sum,2018-10-01
1850,1607,1850,0.004762962181996473,0.06278560741700434,0.297655068286473,0.15748388273983197,0.019910835659889204,weight_max,2018-10-01
1846,1598,1846,206.79728524882842,6959.519086815764,0.29742460058621284,0.14647306996033144,0.018786095769950113,totalVisits,2018-10-08
1846,1598,1846,0.012044075542458576,0.12142984363013065,0.29742460058621284,0.14647306996033144,0.018786095769950113,weight_inv,2018-10-08
1846,1598,1846,0.004229779779754589,0.16165892892228184,0.29742460058621284,0.14647306996033144,0.018786095769950113,weight_range,2018-10-08
1846,1598,1846,7.131705338235263e-6,2.4000914404309626e-4,0.29742460058621284,0.14647306996033144,0.018786095769950113,weight_sum,2018-10-08
1846,1598,1846,0.004831908328996891,0.16261218420225676,0.29742460058621284,0.14647306996033144,0.018786095769950113,weight_max,2018-10-08
1847,1557,1846,216.07054543280015,3913.122275812823,0.3061520321909715,0.16453264728755276,0.018466888122286675,totalVisits,2018-10-15
1847,1557,1846,0.011490665090041775,0.11401809615686598,0.3061520321909715,0.16453264728755276,0.018466888122286675,weight_inv,2018-10-15
1847,1557,1846,0.004803549269690559,0.09628657262458629,0.3061520321909715,0.16453264728755276,0.018466888122286675,weight_range,2018-10-15
1847,1557,1846,7.334867169669744e-6,1.3283731965541e-4,0.3061520321909715,0.16453264728755276,0.018466888122286675,weight_sum,2018-10-15
1847,1557,1846,0.005343702022314671,0.09677653831499433,0.3061520321909715,0.16453264728755276,0.018466888122286675,weight_max,2018-10-15
1847,1567,1847,227.32554365661912,2982.17878356712,0.3046519038985438,0.16800353400414747,0.01879478947735809,totalVisits,2018-10-22
1847,1567,1847,0.0102892877912672,0.07489445213075441,0.3046519038985438,0.16800353400414747,0.01879478947735809,weight_inv,2018-10-22
1847,1567,1847,0.0050645239928955605,0.07364063962864065,0.3046519038985438,0.16800353400414747,0.01879478947735809,weight_range,2018-10-22
1847,1567,1847,7.118868567843722e-6,9.338914784717822e-5,0.3046519038985438,0.16800353400414747,0.01879478947735809,weight_sum,2018-10-22
1847,1567,1847,0.005698833510541922,0.0747603639822032,0.3046519038985438,0.16800353400414747,0.01879478947735809,weight_max,2018-10-22
1845,1637,1845,230.69598306498807,4221.5769845493705,0.29324944884263543,0.12052052111084526,0.020461292465419233,totalVisits,2018-10-29
1845,1637,1845,0.009309373142941169,0.10064003360823959,0.29324944884263543,0.12052052111084526,0.020461292465419233,weight_inv,2018-10-29
1845,1637,1845,0.002989885835092533,0.05888823269833954,0.29324944884263543,0.12052052111084526,0.020461292465419233,weight_range,2018-10-29
1845,1637,1845,5.734576316095129e-6,1.0493878164052894e-4,0.29324944884263543,0.12052052111084526,0.020461292465419233,weight_sum,2018-10-29
1845,1637,1845,0.003243091398894236,0.05934633029352465,0.29324944884263543,0.12052052111084526,0.020461292465419233,weight_max,2018-10-29
1846,1587,1846,190.67107997047097,4333.739336482353,0.3032125769743106,0.15654736998210014,0.01956915560488216,totalVisits,2019-01-07
1846,1587,1846,0.011588421488882361,0.0989177110527033,0.3032125769743106,0.15654736998210014,0.01956915560488216,weight_inv,2019-01-07
1846,1587,1846,0.004513604335413327,0.11407645771968333,0.3032125769743106,0.15654736998210014,0.01956915560488216,weight_range,2019-01-07
1846,1587,1846,6.761122522860849e-6,1.5367271555111195e-4,0.3032125769743106,0.15654736998210014,0.01956915560488216,weight_sum,2019-01-07
1846,1587,1846,0.00505615657416365,0.11492075589154505,0.3032125769743106,0.15654736998210014,0.01956915560488216,weight_max,2019-01-07
1847,1589,1847,197.6568591414839,3888.946757229914,0.2920906658702776,0.16015246382628678,0.020296741927555505,totalVisits,2019-01-14
1847,1589,1847,0.011352277841687247,0.15363606194130974,0.2920906658702776,0.16015246382628678,0.020296741927555505,weight_inv,2019-01-14
1847,1589,1847,0.004342680316675535,0.0947747281477258,0.2920906658702776,0.16015246382628678,0.020296741927555505,weight_range,2019-01-14
1847,1589,1847,6.6853795085701686e-6,1.315364671563568e-4,0.2920906658702776,0.16015246382628678,0.020296741927555505,weight_sum,2019-01-14
1847,1589,1847,0.0048451793827693585,0.09533008229850704,0.2920906658702776,0.16015246382628678,0.020296741927555505,weight_max,2019-01-14
1849,1592,1849,206.02115006923503,3742.563033128805,0.29418448287451515,0.14336710228239907,0.020077542792523863,totalVisits,2019-01-21
1849,1592,1849,0.010624386184008324,0.14059187657123862,0.29418448287451515,0.14336710228239907,0.020077542792523863,weight_inv,2019-01-21
1849,1592,1849,0.004315133295425508,0.08651820970368718,0.29418448287451515,0.14336710228239907,0.020077542792523863,weight_range,2019-01-21
1849,1592,1849,6.613949269720706e-6,1.201484509307793e-4,0.29418448287451515,0.14336710228239907,0.020077542792523863,weight_sum,2019-01-21
1849,1592,1849,0.004780045117252858,0.08683390101698052,0.29418448287451515,0.14336710228239907,0.020077542792523863,weight_max,2019-01-21
1846,1618,1846,227.17714999584067,5073.114994811276,0.3155138679811503,0.1753451450360774,0.02082845205483474,totalVisits,2019-01-28
1846,1618,1846,0.009584113101337225,0.08317175749860528,0.3155138679811503,0.1753451450360774,0.02082845205483474,weight_inv,2019-01-28
1846,1618,1846,0.003765458882509634,0.09413147932102683,0.3155138679811503,0.1753451450360774,0.02082845205483474,weight_range,2019-01-28
1846,1618,1846,5.856854392328408e-6,1.3078998411897302e-4,0.3155138679811503,0.1753451450360774,0.02082845205483474,weight_sum,2019-01-28
1846,1618,1846,0.0042493834682326755,0.0948933948321482,0.3155138679811503,0.1753451450360774,0.02082845205483474,weight_max,2019-01-28
1847,1568,1847,181.64781896361234,2275.2933536688242,0.29086188230819565,0.13791866477609344,0.02041024624277253,totalVisits,2019-02-04
1847,1568,1847,0.011791462166786412,0.10739195055786155,0.29086188230819565,0.13791866477609344,0.02041024624277253,weight_inv,2019-02-04
1847,1568,1847,0.0036030529248028,0.051507874593677894,0.29086188230819565,0.13791866477609344,0.02041024624277253,weight_range,2019-02-04
1847,1568,1847,6.02828198486958e-6,7.550935658073854e-5,0.29086188230819565,0.13791866477609344,0.02041024624277253,weight_sum,2019-02-04
1847,1568,1847,0.0041850022609228954,0.052420711042373336,0.29086188230819565,0.13791866477609344,0.02041024624277253,weight_max,2019-02-04
1845,1604,1845,197.0013485399541,3247.5877766996327,0.2876530370344151,0.15222055701807152,0.020973904966815393,totalVisits,2019-02-11
1845,1604,1845,0.01056212088139177,0.15849481787492548,0.2876530370344151,0.15222055701807152,0.020973904966815393,weight_inv,2019-02-11
1845,1604,1845,0.004142335095353433,0.0777765658307541,0.2876530370344151,0.15222055701807152,0.020973904966815393,weight_range,2019-02-11
1845,1604,1845,6.014197478591476e-6,9.914467267790883e-5,0.2876530370344151,0.15222055701807152,0.020973904966815393,weight_sum,2019-02-11
1845,1604,1845,0.004768252331334981,0.07860513698118954,0.2876530370344151,0.15222055701807152,0.020973904966815393,weight_max,2019-02-11
1844,1585,1844,199.25067880921318,2711.317141427171,0.2924319663013842,0.13960745308540518,0.020592662863411184,totalVisits,2019-02-18
1844,1585,1844,0.010731175519081019,0.16784673433615493,0.2924319663013842,0.13960745308540518,0.020592662863411184,weight_inv,2019-02-18
1844,1585,1844,0.004615074523028561,0.0690151594611832,0.2924319663013842,0.13960745308540518,0.020592662863411184,weight_range,2019-02-18
1844,1585,1844,6.209945195198629e-6,8.450225091172214e-5,0.2924319663013842,0.13960745308540518,0.020592662863411184,weight_sum,2019-02-18
1844,1585,1844,0.005129948298134199,0.06980611980090257,0.2924319663013842,0.13960745308540518,0.020592662863411184,weight_max,2019-02-18
1847,1591,1847,199.26461670260034,3374.2985609714588,0.2976753310263621,0.12564421228163664,0.021581364409856748,totalVisits,2019-02-25
1847,1591,1847,0.009699220389322884,0.0825726139483518,0.2976753310263621,0.12564421228163664,0.021581364409856748,weight_inv,2019-02-25
1847,1591,1847,7.985774894382845e-4,0.014854717082331215,0.2976753310263621,0.12564421228163664,0.021581364409856748,weight_range,2019-02-25
1847,1591,1847,5.020135231356634e-6,8.500974918357329e-5,0.2976753310263621,0.12564421228163664,0.021581364409856748,weight_sum,2019-02-25
1847,1591,1847,8.84066371325932e-4,0.014970564939890352,0.2976753310263621,0.12564421228163664,0.021581364409856748,weight_max,2019-02-25
1849,1589,1849,167.43296083493075,1771.1952410828442,0.27793081621278665,0.10951220476345026,0.021749500724622412,totalVisits,2019-03-04
1849,1589,1849,0.011883291639354235,0.1602889357086137,0.27793081621278665,0.10951220476345026,0.021749500724622412,weight_inv,2019-03-04
1849,1589,1849,0.003645565654386756,0.04339331079716624,0.27793081621278665,0.10951220476345026,0.021749500724622412,weight_range,2019-03-04
1849,1589,1849,5.589612828051989e-6,5.912990841938637e-5,0.27793081621278665,0.10951220476345026,0.021749500724622412,weight_sum,2019-03-04
1849,1589,1849,0.004184135283800957,0.044262016664821324,0.27793081621278665,0.10951220476345026,0.021749500724622412,weight_max,2019-03-04
1849,1595,1849,144.7638580280197,2675.3310911118606,0.255897438051878,0.08833774701841487,0.02385166663154765,totalVisits,2019-03-11
1849,1595,1849,0.01226609683702961,0.12921258316523443,0.255897438051878,0.08833774701841487,0.02385166663154765,weight_inv,2019-03-11
1849,1595,1849,0.003583324520976601,0.07721780059660044,0.255897438051878,0.08833774701841487,0.02385166663154765,weight_range,2019-03-11
1849,1595,1849,5.371292430739705e-6,9.92650087885405e-5,0.255897438051878,0.08833774701841487,0.02385166663154765,weight_sum,2019-03-11
1849,1595,1849,0.004234291066566822,0.07825247747274688,0.255897438051878,0.08833774701841487,0.02385166663154765,weight_max,2019-03-11
1848,1606,1848,178.11557183946655,3256.2811281090317,0.2954487933049823,0.159534522800981,0.02102625762614934,totalVisits,2019-03-18
1848,1606,1848,0.011503353607485908,0.12961143203954228,0.2954487933049823,0.159534522800981,0.02102625762614934,weight_inv,2019-03-18
1848,1606,1848,0.003914132122891023,0.07963602417561622,0.2954487933049823,0.159534522800981,0.02102625762614934,weight_range,2019-03-18
1848,1606,1848,5.741942785936259e-6,1.0497330322922771e-4,0.2954487933049823,0.159534522800981,0.02102625762614934,weight_sum,2019-03-18
1848,1606,1848,0.0044042003751104605,0.08051690493858343,0.2954487933049823,0.159534522800981,0.02102625762614934,weight_max,2019-03-18
1850,1629,1850,190.95153248756415,2712.918696298454,0.30378489498777056,0.16131316397560203,0.021879175010597402,totalVisits,2019-03-25
1850,1629,1850,0.010040210733833098,0.09477026891132967,0.30378489498777056,0.16131316397560203,0.021879175010597402,weight_inv,2019-03-25
1850,1629,1850,0.002400927039158605,0.037471925179570986,0.30378489498777056,0.16131316397560203,0.021879175010597402,weight_range,2019-03-25
1850,1629,1850,4.861559097148556e-6,6.906995925093362e-5,0.30378489498777056,0.16131316397560203,0.021879175010597402,weight_sum,2019-03-25
1850,1629,1850,0.002659293367163232,0.03778155954411244,0.30378489498777056,0.16131316397560203,0.021879175010597402,weight_max,2019-03-25
1850,1620,1850,165.740039983348,3893.3348028904447,0.29322776601164263,0.14545878443432494,0.021700846330375806,totalVisits,2019-04-01
1850,1620,1850,0.01190414157784024,0.1153641436238686,0.29322776601164263,0.14545878443432494,0.021700846330375806,weight_inv,2019-04-01
1850,1620,1850,0.002729274325816087,0.07284382797884725,0.29322776601164263,0.14545878443432494,0.021700846330375806,weight_range,2019-04-01
1850,1620,1850,5.317554962898358e-6,1.249126149929225e-4,0.29322776601164263,0.14545878443432494,0.021700846330375806,weight_sum,2019-04-01
1850,1620,1850,0.0031279735467319232,0.073478009738843,0.29322776601164263,0.14545878443432494,0.021700846330375806,weight_max,2019-04-01
1851,1627,1851,166.6859953498075,2725.6140013389186,0.29099717948007237,0.12636481838034214,0.021425964051571832,totalVisits,2019-04-08
1851,1627,1851,0.011446814461085038,0.22660812081167458,0.29099717948007237,0.12636481838034214,0.021425964051571832,weight_inv,2019-04-08
1851,1627,1851,0.002620427964179931,0.04863685314244259,0.29099717948007237,0.12636481838034214,0.021425964051571832,weight_range,2019-04-08
